angle,mean_distance,variance_distance,count_distance,max_distance,min_distance,precision
0.0,0.4206533995923828,1.2163066108267728e-05,1985,0.4350000023841858,0.4129999876022339,0.011000007390975952
0.0174532923847436,0.42080302161894156,1.2583653291521157e-05,1985,0.4350000023841858,0.4129999876022339,0.011000007390975952
0.0349065847694873,0.4212292180403654,1.3244303481309453e-05,1985,0.4359999895095825,0.4129999876022339,0.011500000953674316
0.052359877154231,0.4217803512772625,1.3568662950417952e-05,1985,0.4370000064373016,0.414000004529953,0.011500000953674289
0.0698131695389747,0.4226549110424609,1.3846071418746206e-05,1985,0.4379999935626983,0.4149999916553497,0.011500000953674316
0.0872664619237184,0.42354508728464546,1.413115860142983e-05,1985,0.4390000104904175,0.4149999916553497,0.012000009417533902
0.1047197543084621,0.4246253757592788,1.458462596435697e-05,1994,0.4399999976158142,0.4160000085830688,0.011999994516372708
0.1221730466932058,0.42576529528037715,1.5215328864051433e-05,1994,0.4410000145435333,0.4169999957084656,0.012000009417533875
0.1396263390779495,0.4269668999442844,1.5803218206438755e-05,1994,0.44200000166893,0.4180000126361847,0.011999994516372653
0.1570796314626932,0.42841123216369803,1.6255284444419823e-05,1994,0.4440000057220459,0.4189999997615814,0.012500002980232239
0.1745329238474369,0.4298284842801788,1.607694294264342e-05,1994,0.4449999928474426,0.4210000038146972,0.011999994516372708
0.1919862162321806,0.43131945758250917,1.623357278435656e-05,1994,0.4460000097751617,0.421999990940094,0.012000009417533847
0.2094395086169242,0.43284453216981267,1.6405323876961552e-05,1994,0.4480000138282776,0.4230000078678131,0.012500002980232239
0.2268928010016679,0.43425827368032727,1.651078509804343e-05,1994,0.4490000009536743,0.4239999949932098,0.012500002980232267
0.2443460933864116,0.4360366087769314,1.6466805434400617e-05,1994,0.449999988079071,0.4259999990463257,0.011999994516372653
0.2617993857711553,0.4379538612117021,1.583531102869516e-05,1994,0.453000009059906,0.4280000030994415,0.012500002980232267
0.279252678155899,0.43994985100857115,1.555695192949454e-05,1994,0.4539999961853027,0.4300000071525574,0.011999994516372653
0.2967059705406427,0.44207171654868627,1.4975788731938544e-05,1994,0.4560000002384186,0.4320000112056732,0.01199999451637268
0.3141592629253864,0.4443400212700891,1.4208459796382512e-05,1994,0.4589999914169311,0.4350000023841858,0.011999994516372653
0.3316125553101301,0.4466860592365265,1.3603349223071608e-05,1994,0.460999995470047,0.4370000064373016,0.011999994516372708
0.3490658476948738,0.44937612980215574,1.2684337636408524e-05,1994,0.4629999995231628,0.4399999976158142,0.011500000953674289
0.3665191400796175,0.45207673039216334,1.2330789482877092e-05,1994,0.4650000035762787,0.4429999887943268,0.011000007390975952
0.3839724324643612,0.455082247540011,1.2237081472434922e-05,1994,0.4679999947547912,0.4460000097751617,0.010999992489814758
